id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
47df5211-4676-5fbf-87ee-5ca5e9008192,2024-1,Ingenieria Agroindustrial,2022,74.91,77.55,16,1,7,125,45.29,54.85,14,3,2,1,0,1,1,0,Regular,41,41,276,5,0,0,1,7,2.64,31.54,2,0,1,2,1,0,0
39c1c748-314a-5d8b-879d-901d8a20abff,2025-1,Ingenieria Biomedica,2021,83.52,87.77,46,1,0,247,87.59,24.73,16,2,7,0,0,1,1,4,Baja Temporal,0,0,282,9,2,0,1,0,4.25,12.65,2,5,1,6,0,1,0
5563d026-0dfe-5a1a-935d-302beb83ff61,2023-2,Ingenieria en Desarrollo de Software,2024,85.28,91.24,6,0,6,37,13.7,59.21,13,1,2,0,0,0,0,1,Regular,44,44,270,1,1,0,0,6,5.96,3.77,1,1,1,4,0,0,0
5c0688ca-e418-52b4-a2e8-5987aebd6c16,2024-1,Ingenieria en Energia,2021,84.52,82.93,31,1,4,174,65.91,49.95,14,3,2,0,0,1,1,0,Regular,24,24,264,7,0,0,1,4,-1.59,30.41,0,2,0,4,0,1,0
d147ade0-0bc4-5a1a-95eb-22c74a33c316,2024-2,Ingenieria Biomedica,2021,65.8,66.55,31,0,7,231,81.91,81.27,5,0,3,1,0,1,0,0,Regular,51,51,282,9,0,0,0,7,0.75,46.86,1,2,0,0,1,0,0
18ecc98d-195a-5853-aab8-abc83a0a74c4,2024-2,Ingenieria en Energia,2021,79.2,80.18,33,0,5,222,84.09,59.97,14,1,2,0,0,0,0,0,Regular,31,31,264,9,0,0,0,5,0.98,10.38,1,1,0,0,0,0,0
1d13a4fd-bbac-5319-93f2-5391a35dffe2,2024-1,Ingenieria en Desarrollo de Software,2023,93.33,83.88,20,0,6,98,36.3,65.56,14,2,2,0,0,0,0,0,Regular,37,37,270,3,0,0,0,6,-9.45,15.08,1,1,1,3,0,0,0
bbd53dc2-9228-547d-b60a-8148f5b51ad9,2023-1,Ingenieria Biomedica,2023,92.73,88.52,14,0,5,72,25.53,88.42,2,1,6,0,0,2,0,0,Regular,32,32,282,2,0,0,0,5,-4.21,12.02,2,4,1,1,2,0,0
ab1982ee-0dbd-53f1-887e-2b03c67d7c75,2025-1,Ingenieria Biomedica,2021,84.72,84.6,37,0,7,276,97.87,91.18,0,2,4,1,0,1,0,0,Regular,47,47,282,10,0,0,0,7,-0.12,20.13,2,2,0,2,1,0,0
fad00eaf-fc06-5e75-9fce-c486c7fc8dc6,2023-2,Ingenieria en Desarrollo de Software,2024,81.45,76.86,9,0,5,54,20.0,54.05,14,7,5,0,0,3,0,1,Regular,34,34,270,2,1,0,0,5,-4.59,20.3,1,4,0,2,2,1,0
82331ac9-b562-583d-91bc-62c2cd09e761,2024-1,Ingenieria Biomedica,2024,94.19,100.0,15,0,4,82,29.08,68.57,9,3,1,0,0,0,0,0,Regular,23,23,282,2,0,0,0,4,5.81,20.45,0,1,0,0,0,0,0
6941cc8a-fba1-52a7-a917-e6ab7b7601af,2024-2,Ingenieria Agroindustrial,2024,61.17,58.1,8,1,7,55,19.93,84.63,5,0,0,1,0,1,1,0,Regular,46,46,276,2,0,0,1,7,-3.07,43.54,0,0,0,1,0,1,0
aa1345ff-b1cb-5a47-81cc-62d82c95d998,2024-1,Ingenieria Biomedica,2021,73.2,71.68,25,0,7,169,59.93,84.1,3,2,1,2,0,1,0,1,Regular,36,36,282,7,0,0,0,7,-1.52,16.66,1,0,1,1,1,0,0
c0c83431-555d-5cbb-b3be-6ace5aaa689a,2023-1,Ingenieria en Energia,2021,69.29,88.44,15,1,4,116,43.94,41.37,19,2,3,0,0,2,0,2,Regular,28,28,264,5,1,0,1,4,19.15,26.03,3,0,3,1,2,0,0
4b583aa8-e150-5bdc-84ac-19e8261e6e8b,2022-2,Ingenieria en Energia,2021,77.09,62.62,10,1,4,75,28.41,99.0,0,2,6,1,0,2,1,1,Regular,22,22,264,4,0,0,1,4,-14.47,29.14,4,2,2,0,2,0,0
9a71f23a-5ea9-5ebb-aca4-fc5e06ba0ed2,2023-2,Ingenieria Agroindustrial,2022,84.96,81.52,20,0,6,118,42.75,60.26,12,1,4,1,0,2,0,0,Regular,35,35,276,4,0,0,0,6,-3.44,20.24,0,4,0,2,2,0,0
8c195f08-9781-51db-9c4c-89789b7824cc,2024-2,Ingenieria en Desarrollo de Software,2024,68.22,58.7,7,2,5,48,17.78,48.32,16,3,3,0,0,1,1,1,Regular,36,29,270,2,0,1,2,5,-9.52,16.03,1,2,1,0,1,0,0
cc810c8b-2752-5aa7-a831-ee066e59b93a,2022-2,Ingenieria en Energia,2021,73.34,62.16,19,1,6,103,39.02,45.98,17,6,4,0,0,1,0,2,Regular,31,31,264,4,0,0,1,6,-11.18,46.6,1,3,0,4,1,0,0
f381a62c-064d-5d4b-af2f-87c51ef8bca1,2024-2,Ingenieria Agroindustrial,2021,95.52,85.65,33,1,6,247,89.49,49.15,17,2,3,2,0,0,0,1,Regular,38,38,276,8,0,0,1,6,-9.87,10.6,2,1,0,1,0,0,0
933432fa-4bc9-5651-ad01-98277a8883f1,2024-1,Ingenieria Biomedica,2022,73.0,73.17,19,0,4,104,36.88,61.38,10,2,3,0,0,2,0,1,Regular,27,27,282,4,1,0,0,4,0.17,12.69,1,2,1,2,2,0,0
0753f2cc-902d-5770-bff8-df588d1a5ccf,2023-1,Ingenieria Biomedica,2022,89.52,,9,0,0,62,21.99,7.59,15,1,2,2,0,6,0,0,Baja Temporal,0,0,282,3,0,0,0,0,,17.67,0,2,0,3,4,2,1
e5cb4c83-9633-53e8-af32-f1b154dc6dc5,2024-2,Ingenieria en Desarrollo de Software,2022,60.31,50.59,25,1,4,140,51.85,69.65,6,0,4,2,0,0,0,2,Regular,25,19,270,6,0,1,1,4,-9.72,35.45,2,2,2,2,0,0,0
c16dc4bb-820f-5b85-ab23-ef741c17ce12,2024-1,Ingenieria en Desarrollo de Software,2023,96.96,84.7,14,0,4,83,30.74,41.22,19,2,2,0,0,0,0,0,Regular,31,31,270,3,0,0,0,4,-12.26,7.29,0,2,0,0,0,0,0
3e57d245-5f76-5396-b34e-a2e3d60ba46b,2023-1,Ingenieria en Desarrollo de Software,2022,61.22,65.27,6,1,4,38,14.07,71.8,7,3,6,1,0,3,1,0,Regular,21,21,270,3,0,0,1,4,4.05,23.54,1,5,1,5,3,0,0
5a7f9dde-a6b5-5e80-976a-efd5cdc0fa6b,2024-1,Ingenieria en Desarrollo de Software,2022,83.38,72.17,16,1,6,103,38.15,83.68,4,1,6,0,0,3,1,0,Regular,37,37,270,5,0,0,1,6,-11.21,69.43,4,2,5,1,3,0,0
80e385ce-0b16-55da-8d52-bb771f5e8840,2024-1,Ingenieria Biomedica,2022,55.45,46.52,19,3,4,119,42.2,60.77,10,2,2,1,0,1,0,3,Regular,29,14,282,5,0,2,3,4,-8.93,30.12,1,1,0,2,1,0,0
b23c8252-828f-5b93-8e14-7c726d67ba3a,2023-1,Ingenieria en Desarrollo de Software,2022,66.59,,6,1,0,40,14.81,19.14,27,3,1,0,0,2,1,2,Baja Temporal,0,0,270,2,2,0,1,0,,36.05,1,0,1,0,2,0,1
8206b723-1395-5758-9f04-ff867caee093,2025-1,Ingenieria en Energia,2020,58.85,50.94,27,4,7,206,78.03,66.1,8,2,0,2,0,2,0,5,Irregular,39,28,264,12,1,2,4,7,-7.91,23.91,0,0,0,1,1,1,0
ab9068d3-3464-5f4a-a397-c92f1feacd51,2023-2,Ingenieria en Desarrollo de Software,2020,76.9,85.4,24,3,7,171,63.33,93.33,2,0,4,0,0,1,3,0,Regular,51,51,270,7,0,0,3,7,8.5,57.64,2,2,3,1,1,0,0
896d4d46-fca6-5558-b4a2-3a6661bddeb2,2024-2,Ingenieria en Desarrollo de Software,2023,87.1,76.22,23,0,7,125,46.3,72.41,8,2,2,1,0,2,0,2,Regular,38,38,270,5,0,0,0,7,-10.88,25.49,0,2,0,3,1,1,0
b4574f88-efd3-554e-91cd-93fd929e5101,2023-1,Ingenieria Agroindustrial,2020,81.53,76.98,31,1,5,222,80.43,79.82,5,3,1,0,0,2,0,3,Regular,30,30,276,7,0,0,1,5,-4.55,22.93,1,0,0,1,2,0,0
427ad080-338f-5048-b152-5c7423daa3a6,2025-1,Ingenieria Biomedica,2021,69.56,66.79,47,2,4,243,86.17,90.11,1,2,2,0,0,1,0,2,Regular,21,21,282,9,0,0,2,4,-2.77,22.38,0,2,1,1,1,0,0
ef59fe5b-58d0-5170-8565-7a6a38201892,2023-1,Ingenieria Agroindustrial,2022,70.5,76.92,10,2,7,62,22.46,99.0,0,1,2,1,0,0,0,4,Regular,52,52,276,3,1,0,2,7,6.42,17.85,1,1,1,2,0,0,0
d594bf1c-37fb-5600-9eeb-c7ea4f371f3d,2024-1,Ingenieria Biomedica,2022,72.51,52.67,16,2,6,110,39.01,47.46,15,1,5,6,0,1,0,2,Regular,38,32,282,5,0,1,2,6,-19.84,30.63,2,3,1,2,0,1,0
d268ba83-221f-5b85-9d04-83cf67839f12,2023-2,Ingenieria Biomedica,2022,77.94,64.63,10,1,5,53,18.79,74.31,3,2,3,1,0,2,0,1,Regular,34,34,282,3,0,0,1,5,-13.31,85.0,2,1,2,0,2,0,0
4005bf34-1385-5875-b8a0-0106f5c6ba9b,2023-2,Ingenieria en Energia,2023,83.64,80.47,21,0,6,112,42.42,56.02,14,3,2,1,0,2,0,1,Regular,45,45,264,3,0,0,0,6,-3.17,13.41,1,1,0,2,2,0,0
e036a25f-b327-5c99-9c8f-ce93adcd3a91,2024-1,Ingenieria en Desarrollo de Software,2021,61.48,45.62,28,3,6,211,78.15,78.94,6,1,3,2,0,1,0,3,Regular,30,25,270,8,0,1,3,6,-15.86,70.46,3,0,0,1,1,0,0
774354e2-d080-53c4-9210-22d574de9b7e,2023-2,Ingenieria en Desarrollo de Software,2022,91.28,81.54,19,0,7,112,41.48,91.61,4,2,2,0,0,3,0,0,Regular,44,44,270,4,0,0,0,7,-9.74,26.02,0,2,0,4,3,0,0
666ad979-55ca-5efd-be14-1143687b46b5,2023-2,Ingenieria en Energia,2020,51.3,53.1,20,2,6,155,58.71,34.35,15,1,2,2,2,0,2,0,Regular,33,33,264,8,0,0,2,6,1.8,33.0,1,1,2,1,0,0,0
8aa208dd-67c8-5984-8124-3bcd8d118c1c,2025-1,Ingenieria en Desarrollo de Software,2023,61.52,63.33,17,2,4,106,39.26,51.32,15,2,4,2,0,4,0,2,Regular,23,17,270,5,0,1,2,4,1.81,36.99,1,3,0,3,4,0,0
91308561-bdc9-5201-bfa4-8386f602c8d1,2025-1,Ingenieria en Desarrollo de Software,2023,83.67,82.98,18,0,5,133,49.26,64.42,13,1,2,0,0,2,0,1,Regular,34,34,270,4,0,0,0,5,-0.69,11.05,0,2,0,6,2,0,0
685e0e43-d1e8-5a1d-9102-f73180f24c45,2022-2,Ingenieria en Desarrollo de Software,2023,83.0,92.55,7,0,4,37,13.7,60.29,9,1,3,0,0,1,0,1,Regular,31,31,270,1,1,0,0,4,9.55,11.42,0,3,1,4,1,0,0
e1241cb7-7ac0-597b-9c9a-814944fc3848,2024-1,Ingenieria Agroindustrial,2021,54.52,55.02,33,3,4,174,63.04,61.18,13,0,0,1,0,1,0,4,Irregular,25,25,276,8,0,0,3,4,0.5,35.01,0,0,0,1,0,1,0
c1cbece0-2249-5090-b74e-43e6e9afa6fc,2024-1,Ingenieria Biomedica,2022,73.65,73.45,18,0,7,134,47.52,96.71,0,1,1,1,0,2,0,1,Regular,42,42,282,5,0,0,0,7,-0.2,18.81,0,1,0,2,2,0,0
2108b593-0500-5894-afe1-7b04f190caa6,2023-2,Ingenieria Agroindustrial,2020,63.23,50.39,30,2,6,218,78.99,40.17,19,4,1,3,3,1,0,3,Irregular,41,27,276,8,0,2,2,6,-12.84,16.58,0,1,0,2,1,0,0
7b60669b-a209-5cfe-840c-132bd74e84b4,2023-1,Ingenieria Biomedica,2022,80.16,74.35,16,3,7,127,45.04,24.7,24,2,0,1,2,4,3,0,Regular,41,29,282,4,0,2,3,7,-5.81,36.95,0,0,2,1,3,1,0
873219ba-b3cd-533e-b622-e52d74497eaa,2025-1,Ingenieria en Desarrollo de Software,2020,55.07,38.7,38,3,4,226,83.7,86.57,1,0,2,1,1,2,3,2,Regular,25,25,270,11,0,0,3,4,-16.37,25.21,2,0,1,1,2,0,0
5349b7bd-de38-5838-bb67-e6299b5ac80d,2024-2,Ingenieria Biomedica,2021,75.25,57.46,27,1,7,182,64.54,55.55,14,0,0,0,0,1,1,0,Regular,45,45,282,7,0,0,1,7,-17.79,30.08,0,0,0,0,1,0,0
70a3ce78-bcca-5270-b8bc-0a125f0c07e1,2025-1,Ingenieria en Desarrollo de Software,2021,64.07,,42,8,0,235,87.04,6.57,24,2,7,5,2,1,5,6,Baja Temporal,0,0,270,11,3,5,8,0,,19.87,4,3,3,3,1,0,1
4c0119b8-fedd-5d9a-b93c-41739a0ecadd,2025-1,Ingenieria Biomedica,2022,70.59,65.9,25,1,4,155,54.96,62.71,11,3,1,0,0,3,1,0,Regular,29,29,282,7,0,0,1,4,-4.69,23.49,1,0,2,1,3,0,0
a9cc5c0e-f744-5694-9fe9-d805962c8ad2,2025-1,Ingenieria Biomedica,2022,78.07,84.37,29,2,4,202,71.63,79.07,5,5,3,2,0,0,1,2,Regular,28,28,282,7,0,0,2,4,6.3,24.93,1,2,1,3,0,0,0
70270288-e116-5e1d-9a1c-bec4e747a926,2025-1,Ingenieria en Desarrollo de Software,2021,82.7,79.26,39,1,4,231,85.56,82.06,1,2,4,1,0,1,1,0,Regular,22,22,270,9,0,0,1,4,-3.44,58.34,1,3,1,1,1,0,0
fe9617fc-0adb-5c1d-b047-aa8729528873,2025-1,Ingenieria en Desarrollo de Software,2023,95.13,95.79,25,0,4,175,64.81,62.73,13,4,7,1,0,2,0,0,Regular,25,25,270,5,0,0,0,4,0.66,10.73,1,6,1,8,1,1,0
fb023f8f-3a85-5991-a47e-392b19f48d89,2023-2,Ingenieria en Energia,2020,78.17,98.72,38,0,6,221,83.71,71.3,5,3,2,4,1,1,0,0,Regular,45,45,264,8,0,0,0,6,20.55,55.96,2,0,4,1,1,0,0
1f8574a0-fabf-53e7-be44-1c60358ff275,2023-2,Ingenieria en Energia,2023,72.98,62.8,5,2,4,37,14.02,10.91,29,7,2,7,2,4,0,2,Irregular,26,13,264,2,0,2,2,4,-10.18,63.86,0,2,0,2,4,0,0
00e2f9de-f3b5-5ad4-8877-336b6993cd2c,2024-2,Ingenieria Biomedica,2021,95.43,100.0,32,1,4,234,82.98,86.2,6,4,2,1,0,0,0,1,Regular,31,23,282,8,0,1,1,4,4.57,9.2,0,2,0,4,0,0,0
496b2952-bc4e-52eb-9be5-4660e9def593,2025-1,Ingenieria Agroindustrial,2022,95.97,99.21,39,1,4,270,97.83,42.95,19,3,2,0,2,1,1,1,Regular,27,27,276,9,1,0,1,4,3.24,62.78,0,2,1,1,0,1,0
de9fff6a-8d50-5fd1-9391-31c3e27a0d90,2024-1,Ingenieria en Energia,2020,60.57,47.66,26,2,7,189,71.59,51.64,15,6,4,2,1,4,2,0,Regular,36,36,264,8,0,0,2,7,-12.91,25.37,3,1,4,1,4,0,0
9f93675d-bcad-54d7-b17c-0a8cfc1bd03d,2025-1,Ingenieria Biomedica,2022,82.53,72.28,21,3,4,145,51.42,50.84,15,2,8,1,1,1,1,4,Regular,20,15,282,7,0,1,3,4,-10.25,34.06,7,1,4,2,1,0,0
596ce646-fe5b-50fe-a7bc-6c8e33b4ea4c,2024-1,Ingenieria Agroindustrial,2024,77.76,66.72,4,0,6,28,10.14,97.2,1,3,1,0,1,1,0,0,Regular,35,35,276,1,0,0,0,6,-11.04,6.89,0,1,0,1,1,0,0
6139ffdc-3616-548e-8090-62b45896c7fc,2023-1,Ingenieria en Desarrollo de Software,2022,92.0,94.9,15,1,5,93,34.44,66.22,10,0,6,1,0,2,0,1,Regular,25,25,270,3,0,0,1,5,2.9,39.19,0,6,0,7,2,0,0
abcaf3ae-43a7-5a77-aadf-ad95f6017e30,2024-1,Ingenieria en Energia,2022,86.88,73.3,10,1,5,72,27.27,34.4,22,3,2,0,0,3,1,1,Regular,27,27,264,4,1,0,1,5,-13.58,17.43,1,1,0,2,2,1,0
4b5277ba-6b0c-593b-8571-86caac2f8061,2025-1,Ingenieria en Energia,2020,77.64,69.73,42,1,6,233,88.26,72.36,5,1,0,0,1,5,1,0,Regular,41,41,264,11,0,0,1,6,-7.91,29.35,0,0,0,0,4,1,0
7a25f0a1-edf2-526f-9aab-3006b5f32e72,2024-2,Ingenieria Biomedica,2022,58.82,34.22,21,6,6,146,51.77,56.18,15,4,2,3,2,0,4,6,Irregular,33,22,282,6,0,2,6,6,-24.6,31.06,2,0,3,0,0,0,0
e851de76-764f-50be-85d1-47101f004f16,2023-2,Ingenieria Biomedica,2024,83.59,76.85,10,0,8,78,27.66,67.79,11,1,5,0,2,1,0,1,Regular,42,42,282,2,0,0,0,8,-6.74,18.42,4,1,3,1,1,0,0
854b5069-1b87-59b4-a464-fd2735e68bb1,2024-2,Ingenieria en Desarrollo de Software,2021,79.5,70.0,24,6,5,190,70.37,50.99,14,3,1,3,3,0,6,0,Regular,37,15,270,8,0,3,6,5,-9.5,28.36,0,1,3,0,0,0,0
64d0d32b-0671-524b-9271-b6492d799dfd,2024-2,Ingenieria Agroindustrial,2021,92.28,96.54,35,0,4,249,90.22,48.07,11,0,1,1,0,4,0,0,Regular,31,31,276,8,0,0,0,4,4.26,22.95,0,1,0,0,4,0,0
fdea5115-f167-58e9-a7a7-5a1b9057e86c,2025-1,Ingenieria Biomedica,2020,73.49,62.57,44,3,4,249,88.3,73.69,7,2,3,1,0,2,2,1,Regular,27,27,282,11,0,0,3,4,-10.92,55.14,1,2,1,2,2,0,0
5e00ff17-8c76-5d90-828e-fca39af02dd2,2023-1,Ingenieria en Energia,2023,95.94,86.44,4,0,4,31,11.74,72.67,7,2,4,0,0,0,0,2,Regular,23,23,264,1,0,0,0,4,-9.5,19.28,3,1,2,0,0,0,0
39586b48-7f69-5c5f-b455-2c03a8b0f893,2024-1,Ingenieria en Desarrollo de Software,2021,75.59,73.33,36,2,5,209,77.41,56.22,12,4,0,2,0,1,2,1,Regular,25,25,270,8,0,0,2,5,-2.26,51.11,0,0,0,0,1,0,0
582b10fd-3f07-5b0d-bc80-d0c86955dfed,2025-1,Ingenieria en Desarrollo de Software,2020,62.69,60.39,35,2,5,217,80.37,76.93,7,3,0,0,0,1,2,0,Regular,32,32,270,10,0,0,2,5,-2.3,17.51,0,0,0,0,1,0,0
d29ceb2f-aea5-59ed-ba09-5de06e0c9ac6,2024-2,Ingenieria en Energia,2021,59.15,52.59,24,3,7,141,53.41,97.22,0,0,1,2,0,0,0,3,Regular,38,38,264,7,0,0,3,7,-6.56,29.08,1,0,1,1,0,0,0
1e7e1597-5c83-5634-9bf2-704ee48dcd52,2024-1,Ingenieria Agroindustrial,2024,63.57,77.39,2,0,7,11,3.99,96.82,1,2,1,1,0,0,0,0,Regular,49,49,276,1,0,0,0,7,13.82,16.88,1,0,1,0,0,0,0
c9bcf774-dc34-56b8-bad8-7a75d1aea6a0,2023-1,Ingenieria Agroindustrial,2024,68.69,80.08,3,0,0,18,6.52,15.83,19,3,3,0,0,0,0,1,Baja Temporal,0,0,276,1,0,0,0,0,11.39,46.54,0,3,1,3,0,0,0
e73642e8-323f-5867-a6e7-c00a15ece42d,2024-1,Ingenieria Agroindustrial,2020,89.87,88.7,24,1,6,184,66.67,71.48,7,2,3,0,1,2,1,1,Regular,33,33,276,8,0,0,1,6,-1.17,41.37,1,2,2,4,1,1,0
dba3d63e-dda6-5939-a50f-e0dadd4f0cb9,2024-1,Ingenieria en Energia,2024,71.3,56.52,1,1,7,11,4.17,55.41,13,10,3,3,0,3,0,3,Regular,52,45,264,1,0,1,1,7,-14.78,14.86,1,2,1,3,3,0,0
4559686a-b9d9-5a1a-827a-f9859ede4dbf,2024-1,Ingenieria en Desarrollo de Software,2021,89.66,100.0,30,3,4,172,63.7,60.48,13,1,2,2,0,0,2,1,Regular,25,25,270,7,0,0,3,4,10.34,22.49,1,1,0,0,0,0,0
500e5ba5-abeb-542a-9ca9-16e274035807,2022-2,Ingenieria en Energia,2023,67.16,,4,0,0,23,8.71,18.19,25,2,0,1,1,2,0,0,Baja Temporal,0,0,264,1,0,0,0,0,,15.98,0,0,1,1,1,1,1
7ef6472f-2381-59e6-8356-6872fa8aebef,2023-1,Ingenieria Biomedica,2022,78.69,74.55,7,1,5,38,13.48,47.63,19,0,3,2,0,5,1,2,Regular,26,26,282,3,1,0,1,5,-4.14,30.17,2,1,1,1,5,0,0
769fe54f-e631-5193-8bec-0f140b4979e3,2025-1,Ingenieria en Energia,2021,74.39,77.61,25,1,7,184,69.7,73.97,5,1,1,0,0,3,1,1,Regular,37,37,264,9,0,0,1,7,3.22,32.57,0,1,0,1,3,0,0
4f7dc071-578f-597b-8608-de3edfb2d420,2025-1,Ingenieria en Energia,2021,98.0,70.64,47,0,4,259,98.11,24.05,22,2,2,1,1,3,0,0,Regular,31,31,264,9,0,0,0,4,-27.36,52.62,0,2,0,2,3,0,0
68828ecd-9328-5654-9cc0-80a246a9bfe0,2024-2,Ingenieria en Desarrollo de Software,2022,71.59,60.44,19,2,5,146,54.07,82.73,9,0,0,2,0,0,2,1,Regular,25,25,270,6,0,0,2,5,-11.15,33.27,0,0,0,0,0,0,0
98457e79-151d-529a-b0ba-6d4bd983f2ed,2023-2,Ingenieria en Energia,2023,69.71,68.02,7,3,4,44,16.67,57.24,15,0,4,3,0,1,3,1,Regular,21,10,264,3,0,2,3,4,-1.69,60.78,2,2,3,1,1,0,0
a0e77fb6-a59b-5acf-9cd8-f2ef4b37c8f1,2024-2,Ingenieria Agroindustrial,2023,94.09,83.18,33,1,6,183,66.3,70.48,9,4,3,0,0,2,1,1,Regular,30,30,276,6,0,0,1,6,-10.91,13.41,0,3,1,3,2,0,0
beab94e0-bd31-5016-bc36-b93685157e89,2024-2,Ingenieria Biomedica,2022,84.21,95.94,27,1,6,154,54.61,64.76,12,0,4,2,0,1,0,2,Regular,42,42,282,6,0,0,1,6,11.73,11.12,2,2,0,4,1,0,0
39d96a46-f1ca-59f4-b107-298bc0f88196,2024-2,Ingenieria Agroindustrial,2020,66.26,66.59,37,3,6,209,75.72,96.68,0,2,1,2,0,1,3,0,Regular,32,32,276,11,0,0,3,6,0.33,52.72,1,0,0,1,1,0,0
133bc0a9-1408-58dc-a020-f9556ba8003d,2024-1,Ingenieria Biomedica,2023,69.13,73.73,11,1,5,73,25.89,43.46,18,4,2,0,1,1,1,0,Regular,33,33,282,3,0,0,1,5,4.6,19.52,2,0,0,0,1,0,0
06368911-0817-599c-902b-f365e5c30935,2022-2,Ingenieria en Energia,2020,70.93,69.04,23,1,7,145,54.92,67.65,10,0,1,2,0,1,0,2,Regular,46,39,264,7,0,1,1,7,-1.89,24.33,0,1,0,0,1,0,0
a8760ce6-3f05-56d6-bddb-f7fcbbfe0923,2025-1,Ingenieria en Energia,2023,77.24,56.75,28,3,7,154,58.33,78.87,7,2,3,2,0,0,2,2,Regular,51,44,264,6,1,1,3,7,-20.49,18.03,1,2,1,4,0,0,0
2816b599-ea8c-5189-83c4-33cd7b82e0da,2023-2,Ingenieria en Desarrollo de Software,2024,81.16,69.94,2,2,7,14,5.19,22.73,26,3,3,4,3,4,2,2,Irregular,35,25,270,1,1,2,2,7,-11.22,20.43,2,1,2,2,3,1,0
ea981bbf-8027-5ee0-b2ef-a0bb7c6bc4a7,2023-1,Ingenieria en Desarrollo de Software,2022,77.13,83.65,12,1,7,86,31.85,69.95,10,0,2,0,0,1,0,1,Regular,41,41,270,3,0,0,1,7,6.52,46.1,0,2,0,1,1,0,0
a3c2699a-f6e4-5720-b374-b953f09f3832,2023-2,Ingenieria Agroindustrial,2022,72.16,54.46,10,1,4,72,26.09,66.94,6,2,4,3,0,6,0,2,Regular,31,23,276,4,0,1,1,4,-17.7,27.98,2,2,1,5,6,0,0
40fa2ff7-0da0-5696-8279-803c0d9d1fb7,2023-2,Ingenieria Agroindustrial,2021,65.95,70.96,21,1,7,163,59.06,39.9,17,1,3,2,1,2,1,3,Regular,37,37,276,6,1,0,1,7,5.01,34.21,2,1,1,1,1,1,0
933cb9a9-6c5e-569a-9da3-54eb41f1a95b,2024-2,Ingenieria en Energia,2023,95.46,86.42,15,0,5,110,41.67,55.21,17,4,4,0,0,0,0,0,Regular,34,34,264,4,0,0,0,5,-9.04,30.03,2,2,2,4,0,0,0
10a65773-8efc-5683-b78e-6627dd4dd166,2024-2,Ingenieria en Desarrollo de Software,2021,74.85,86.26,31,1,4,174,64.44,79.0,10,3,3,0,0,1,0,1,Regular,25,25,270,7,0,0,1,4,11.41,15.61,2,1,0,0,1,0,0
ba391186-ea23-544c-a881-e73e046dc58e,2024-1,Ingenieria en Energia,2020,73.94,62.05,36,1,6,219,82.95,55.2,14,3,8,1,1,1,0,1,Regular,43,43,264,10,0,0,1,6,-11.89,35.61,1,7,1,6,1,0,0
3560700b-7b39-582f-a214-26a5f7c5a0f6,2024-2,Ingenieria en Desarrollo de Software,2023,68.02,69.46,17,0,7,108,40.0,80.71,4,2,2,0,0,2,0,0,Regular,55,55,270,4,0,0,0,7,1.44,27.51,1,1,0,0,2,0,0
8c3ee578-55e3-5394-8e09-46cdc219bb0f,2025-1,Ingenieria en Energia,2023,74.92,78.94,22,3,6,110,41.67,71.52,11,2,2,3,0,2,3,1,Regular,36,36,264,5,1,0,3,6,4.02,23.72,2,0,1,1,2,0,0
fd6a3711-1e04-5867-b5d4-bc264de7fd2f,2024-2,Ingenieria Biomedica,2024,87.02,78.36,19,3,8,110,39.01,90.01,6,1,2,2,0,0,0,3,Regular,45,45,282,3,0,0,3,8,-8.66,19.2,0,2,0,4,0,0,0
8c96e788-fd82-5ecd-99fd-eef88a1dda71,2024-2,Ingenieria Agroindustrial,2022,93.57,78.23,29,1,7,151,54.71,81.0,3,2,0,1,0,2,1,0,Regular,51,51,276,6,0,0,1,7,-15.34,4.01,0,0,0,1,2,0,0
2b638b4a-0c5d-5373-844c-fcc223d319fe,2024-1,Ingenieria Biomedica,2023,83.37,87.24,10,0,6,57,20.21,99.0,0,1,0,0,1,3,0,1,Regular,48,48,282,3,0,0,0,6,3.87,17.48,0,0,2,2,2,1,0
57c23877-5c88-5f36-8c90-1b91e2fdfbd2,2024-2,Ingenieria en Desarrollo de Software,2021,90.85,85.37,40,1,4,218,80.74,15.02,25,4,4,0,6,2,1,1,Regular,31,31,270,8,0,0,1,4,-5.48,19.46,1,3,6,2,0,2,0
c2d7bcaa-a511-57a3-9e2b-080e40b111bb,2024-2,Ingenieria Biomedica,2020,71.33,66.04,36,1,5,273,96.81,77.77,6,1,2,2,0,1,1,2,Regular,33,26,282,11,0,1,1,5,-5.29,32.73,2,0,2,0,1,0,0
