id_estudiante,id_periodo,programa,cohorte,estatus_academico,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
IBM20200077,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.6091617418433363,-0.15461270808209213,-2.158971001530536,-0.30133700190867013,-1.4650779445953843,-0.4507208938766869,0.39674818195802103,1.2334133814295605,0.7638838393956886,-0.04669716998039849,0.4323326680386379,0.792095142006664,-0.37475272478698796
IBM20200082,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,-0.18288642312278386,0.5975638639121731,-2.390395563382443,-0.7354302156844312,-1.347458901469309,0.6998151798454982,0.9954882422375627,-0.14113849720328792,-0.3278210538177324,-0.03089129402106781,-0.8652715836541716,-0.6829001541470249,0.4272700526249673
IBM20200082,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.7293028961145319,-0.11726066605833611,-2.1103697758878885,-1.063918226189521,0.643155459869149,1.310953937681288,0.1435312977109381,0.9964670988511324,-0.9922634337060277,-0.3266076749999442,0.5471322381958083,0.7456113050215517,-0.28360725301697504
IBM20200093,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,0.4228079947050459,-2.341908622207213,-2.573796049886271,1.8713302604521562,-1.0988732168089317,-0.43694345701831566,0.9332775101682649,-0.06834744442762844,0.6321704876242722,0.5119789418719994,0.05627993740111899,0.1491877203040999,0.6085653172483508
IBM20200093,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,0.4957624260609908,-1.1812090919921339,-2.422260836619106,-2.015248260893335,0.2396098457814972,0.3531218336417386,-0.37275455670760416,-0.09339807331903868,0.10954014372979,-0.5202842121714871,-0.12537349290371727,-0.26984270753248074,1.1011950284748386
IBM20200093,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,-0.057457178916773904,2.970105448250927,-2.181824060650404,0.8133870502415382,-1.8704708467468574,0.8355387347425334,1.2232163153507658,-0.2849415183787443,-0.6385244708815604,1.2702429660785315,0.7621867304581234,0.10649814431663059,-0.18002575694329653
IBM20200107,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,6.410406011838938,-1.1945129456144017,-1.5671064738376368,-0.7405643745813671,0.5809857179184854,-0.4865309002517253,-0.9431713080589235,1.1628856027551933,-0.21726573693667284,-0.2783215178377738,0.9704965006129966,1.3118581211231395,0.3373802859789672
IBM20200150,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,-0.07860206393087495,0.21304224004056493,-3.041473668016032,-0.7323891505824036,-1.2872211789934909,-0.5316688628130005,-0.035310177947262704,0.09948442781967654,-0.35126526177732176,0.8273847579053123,-0.5607009278973252,-0.9396848913801585,0.8135342725854573
IBM20200150,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,-0.18413509717492127,1.273425076199893,-2.2765104935169242,-0.7552191267392495,-0.47336791199176614,0.9202508292189431,0.9384658575777322,0.46436126544849254,0.1260504424211131,1.629390953982465,0.4123475025148896,-2.102945890469527,-0.044350920882691616
IBM20200150,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.040059330739946074,-2.3504770926360345,-2.691374138723132,1.9041913901229328,-0.9609176238124524,-0.6368662133402856,0.7433637909732113,-0.11143447790155814,0.14637152520573254,1.374353407681461,1.0496279425290576,0.1789371713038576,-0.1934858857488516
IBM20200150,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,0.3049050063499483,-0.07930444175099127,-1.8666068434071414,-2.6354266776377595,0.16292684199760704,2.1809721807572005,0.2945623609735909,-1.74092425654658,1.0517812206828816,-0.4233094752447064,-0.7529064414733386,-0.34903935139844694,0.070005934151201
IBM20200203,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,4.6463653905735445,-0.872072315046423,-1.4773889969870362,-1.1087533773226859,-0.49922688886693417,-1.3092732973883774,0.33851496668984155,-0.4925893745927888,-0.5650142489903993,-0.017431069716696532,-0.21584272450408587,-0.010204439090930974,-1.132369160626508
IBM20200203,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,9.683057080377331,1.2061772689695898,0.050821581837687264,0.021928527576837352,-0.2451504492638916,-0.3938533539791974,1.733237593214298,-0.10151448543034147,-0.6068705229962009,1.5020001255978583,-2.187439156716841,1.336686847786057,0.26950062050152923
IBM20200203,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,4.534999775163775,-0.7107289630607263,-1.874264640131601,3.04697903170803,0.39153206180861516,-1.1495958213590027,-0.3942437987614666,0.9774447097608359,1.69725064042847,0.3045132015549299,0.9289908072006936,-0.23706637661257932,-0.5343698085281815
IBM20200203,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,4.955019422207396,0.7608368891362871,1.3679296531705079,-2.195653940301511,2.766301293617409,-1.6007472717307423,2.3107201248673097,-2.2820491000463723,0.011826995342573437,1.3212373065385277,0.34471703665904424,-0.7224182272894495,-0.08082243346500076
IBM20200226,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,0.03161935338052822,-2.752865197449726,-2.6665097438713627,0.0669333305823039,1.1577146635984605,0.2520502173513973,0.05810748744380961,-1.3059749658616937,0.938966055286437,0.33115506387024074,0.4853992344724579,0.11673174621054427,-0.017300245008437715
IBM20200226,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.17235141801639522,-0.3894110064725595,-3.048292016163767,2.5928418016882637,0.1579131556685514,-0.11044859298902394,0.408343666159461,-0.3894516862675144,0.9903135950889872,-1.0376739236914456,-0.0764505818419023,0.10199682770011344,0.06707676498228132
IBM20200226,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,-1.1207715990693703,0.8582546748691057,-2.0849961719863255,-1.2313658776804401,-0.40071655541722867,-0.4772662773740885,2.0980768456691323,0.14776182171446833,0.5052936802280696,0.5673312036347007,-0.17758348572792154,0.246921166357622,-0.8705955251543491
IBM20200255,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,-1.3548958078888265,1.1448811993463335,-2.5429306120146586,-1.1517484233050774,0.7334586206524353,-0.8284243035778437,0.4018903478035958,0.8556016941681952,0.6666453960955269,0.3531597639834284,-0.08144669768144636,0.7096419208136012,-0.0741902638305337
IBM20200255,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.3833402433356395,0.07018189244357009,-2.08681298285888,-0.9725252450084763,0.7017925642060041,0.6587259613846532,-0.5690712694280546,1.197782090524244,0.18734117063407707,-0.680520380893472,0.3718885475987771,1.4989576725715443,0.5142888954020274
IBM20200255,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,-1.2203817275292645,1.2191270581565248,-2.143306467115297,-1.4649171762914506,-0.38721443749080703,0.22829379876155592,1.3932539839951903,0.07232570698087398,-0.0908263763170405,1.787732192611909,-0.9626749048777057,0.0858975678576666,0.12468754790984905
IBM20200260,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,0.19308808864808905,-3.2559707916140543,-1.876183398309522,0.24487265680461973,0.9351871960160736,1.2265888518626484,1.2575592939410187,-0.6336479443858103,0.12172669992113043,0.5552085718146793,0.48585961871219097,0.5515670526110844,-0.133205825772282
IBM20200260,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,1.125462852625548,-3.8854760277519182,-3.108953468767449,1.7748373860229862,1.2849249038164245,-0.38954728773192565,-0.5581478518454421,-1.2855506036321365,1.2307788895594425,-0.716870461270794,-0.02590649623421685,-0.2035299974337768,2.0934317776722984
IBM20200311,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.9580802520597662,-0.7242385624478244,-2.5920264428240345,2.2520512048139563,0.10317207330039052,0.6984308342204867,1.2952719903518037,0.07915540682487726,0.4596895432248018,-0.3074466446541547,-0.40964508859840776,0.1285201020433308,-0.701779753734715
IBM20200329,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,-0.980368780392927,0.06230143993589294,-2.4207878729422654,-0.9448164809957572,-1.326518758304928,0.3779136485158284,0.8177710410144015,0.4176594053889584,-0.7608834062303473,1.700478682251901,-0.02102357255716438,-0.32209307468720433,-0.6765516245450359
IBM20200329,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,0.1968001912468014,0.9350800425344696,-2.5738640639050243,-0.9728535593632182,-1.0388868901982606,0.8042399498584984,-0.5904832408049727,-1.4419674780991594,0.8455192001249973,-0.21873837126803342,0.270091806185702,-0.322114838006372,0.07486003979874975
IBM20200329,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,-0.014121081028367606,-1.3216794620120536,-2.6073068321993653,-1.8307790637045147,0.4028026028708608,0.38699504490266357,-0.7462065413220863,0.7617613703449269,-0.2349029581419155,-0.46447001722247366,-0.6125234860173293,-0.2924195764282168,1.2546432628995852
IBM20200331,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,6.82216385746836,-0.5353691403631832,-1.6553200169155442,0.6199942296440891,-1.8804438987989596,-0.4359791849205614,0.6796231570089407,0.6553216559881062,-1.8148332208616869,-0.008343410060319943,-0.20212372951852106,0.9008458879044513,0.7286814877464621
IBM20200331,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,9.574289801398114,1.6231695229846086,-0.925841369676397,0.8270759682032794,0.44542546165357955,-1.5424501543906417,1.058293291940726,0.6708823585218958,-0.18495637085099167,0.2286696142701134,-0.9885084591847831,0.75386062922507,0.9039374545326723
IBM20200333,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,-0.529512786970736,1.904339557204982,-1.3286355711508575,0.7884760309964531,-0.7389147462962519,0.7808971092378346,1.018552414530797,1.2190576504870165,-0.4206681883796437,-0.6352166817004881,0.1842818490459385,1.0371691591983248,-0.29249664168553097
IBM20200333,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,-0.7167958291163912,-0.12776718951629845,-1.1116977311554537,-1.597006655102318,0.04897200517834934,-0.41550080850911386,0.48120325420528853,0.6124260240252052,0.9506689201704441,0.8275858467105265,0.5054997921842568,1.2323508933517429,-0.1477597830606421
IBM20200333,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,0.9842711306836363,0.5504529778415977,-1.7472568416851624,-1.400393153079544,-0.9027621029947642,1.6918384281735102,0.17952266454966775,-1.9649037259571855,-0.5121154595633989,0.04417799841529607,0.2804575039221727,-0.7511680596851599,0.08729283452109333
IBM20200336,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,-0.6009054115973629,2.0712518207626385,-2.2632546960009505,0.1802802509301763,-0.15955062908376863,-0.07370854584628872,1.5637667821945629,0.7838304860041455,-1.1544553704742317,0.7037140221072093,1.1912649415754313,-0.25437306027605255,-0.049747133956360615
IBM20200336,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,1.3787956308263012,-1.5859887844561056,-2.3618407273917104,-1.4397819615097498,-0.1628484727541493,0.03171910943520424,-0.6620224608728688,0.133138517202766,-0.2770108459142649,-1.6215242951116622,0.5834340107289552,0.06784297675174161,0.3479455453991041
IBM20200338,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,3.2872012396897246,-0.541014241974223,-1.9026548404969985,2.4163185647214016,0.511231154511159,0.719430599714882,1.4731838738512062,0.6907172776885607,0.9337519010816728,0.2447636857220797,-1.1792281948223797,0.07366190363866199,-1.2903887082070815
IBM20200338,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,0.26275927059316334,0.5241196822244188,-1.4952960726066813,-1.02739355095545,-0.8433057173454704,-1.089685695367704,1.5802377046561162,-0.04052675270367124,1.212802691709468,0.6945430103257321,0.2579318245644797,0.7947403864007551,-0.11855039795245367
IBM20200338,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,0.8763897170436801,-3.5822340554353485,-2.7303466414434467,0.5675027596208067,0.6380688657382771,0.24190883695483442,0.02101534974882699,-0.775943923623503,-0.23307569418489238,-0.08986985059533975,0.4223371663442048,-0.3832528401204868,1.2223275533524662
IBM20200338,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,0.28050898552474923,0.7717340992730968,-1.7051905966364862,-1.4856040738291123,-0.7904341731950834,-2.0358904294579996,0.8567014642066256,-0.8607242812408277,2.3269869686042663,1.3125783801656083,0.4763875143447124,0.8648597816072925,0.12648023286175059
IBM20200343,Enero-Abril 2023,Ingeniería Biomédica,2020,Irregular,-0.10579152626447633,-1.272071197129876,-1.8124432460508864,-2.027609407128094,0.28988871255115994,0.3662413360252216,-0.08480695244454355,0.4682570216488646,0.9006359098728554,-0.21024924144296098,0.6216587402662523,0.9662448036288253,0.051560500195637696
IBM20200343,Mayo-Agosto 2023,Ingeniería Biomédica,2020,Irregular,6.346949697605736,-1.55461039719925,-1.6301371583162667,-1.4966164065715637,-2.1093406962280343,2.0696454490848057,-2.4082697298891755,-1.7871332326283886,1.8525823384822604,-0.9326782166026188,-0.13412732454235402,0.7345725144877723,0.5467831996351206
IBM20200343,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,0.685229409710488,-2.2021084543605483,-3.083126101442156,2.0554037536465026,-0.856045475179814,-1.8060836784681524,-0.38638091625316495,-0.24354911207346333,1.2781762652494872,0.4009667119500923,0.44495304358718224,0.3267243715475889,-0.16783682973502953
IBM20200343,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,2.655123170354718,2.177078172763524,-0.856483430971151,-1.2786774659461673,2.630797991301806,0.31278768138105334,2.20056649051871,-1.3013878774952308,-0.5695444845368195,-0.6812014307754226,0.18545369622352617,0.029340413724348216,0.0574401271778044
IBM20200375,Septiembre-Diciembre 2022,Ingeniería Biomédica,2020,Irregular,0.19095421740524024,-2.339560496401543,-2.7473814827199345,1.8856534234664653,-1.0370681202335295,0.23014191420818048,1.5618840413922492,-0.32594804100314373,-0.6271684079868718,0.7487439116898534,0.260532529083444,-0.4968028986559241,-0.29445420512582937
IBM20200375,Septiembre-Diciembre 2023,Ingeniería Biomédica,2020,Irregular,2.6765498284055824,2.4988535783323895,-2.0201631141002925,0.6892678462748463,0.1341116040283593,1.4727750627391267,1.3497879650760014,0.5305375615312741,-0.4984535738870472,-1.1975119863233086,-0.28668081918504806,-0.9462044976394688,0.9888580059207341
IBM20210004,Mayo-Agosto 2023,Ingeniería Biomédica,2021,Irregular,-1.2696585025748537,0.3352733713217352,-1.948760853272872,-0.8218795063078869,-0.8892523114565171,-0.8242477550351366,-0.04870207797914476,0.5586847472278154,0.18733584373065243,1.0530581496982556,-0.8554335283935275,-0.5115709416545651,0.3326441823806669
IBM20210004,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-2.561450179326704,-2.6099594160039064,-0.8016998280133344,0.6017541203625586,1.8326781837978166,0.9114723756700918,-0.07772755745241046,0.15526485697829107,0.12988464510791173,0.3193000346815313,-0.6790413696305301,-0.0397791052585145,-0.6576445153971057
IBM20210004,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,-1.0996055911431988,6.564344922193724,-2.0999775452708525,2.267043360201407,0.0661698935311669,0.3154233611726633,-0.46514299016959604,-0.419902560831535,-0.40084438170195524,-0.047616519290763014,-0.03714179190375535,0.8136799564745631,1.0542098109681164
IBM20210044,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-0.694359747949809,-2.53019075198145,-0.5522754515750452,1.2361353960490815,1.3954337470824565,-0.15317147023954805,-0.5773295260425206,-1.180266289519632,0.6289686983054897,-1.5834518761494385,0.3090292049287857,-0.4412751222177426,0.13343588661909733
IBM20210044,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Regular,-1.411409236295989,1.069675134426561,-1.1607419013021198,-0.7350151807390842,0.6836270406695146,-1.5683151061567293,0.5300599397601966,-0.05176449722632404,0.11362241570095584,-1.0557769177660359,-0.41566915469138394,-0.4617874572805799,0.9632281327239417
IBM20210049,Enero-Abril 2023,Ingeniería Biomédica,2021,Irregular,3.521672801927124,-0.19900690672678273,-1.6798621387287915,-0.728424203696406,1.3048116478652414,1.0694423325477924,-0.6741470715704407,1.0216297039686886,-1.97733772593163,-0.9234559642693956,-0.693975986846623,-0.3046475968486076,-0.543636912586071
IBM20210049,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,0.5198937157663008,3.99024995622322,-1.923060039491494,0.8498635752240352,1.1164043741674878,1.0678063764655978,0.3167515940034973,-0.8335596286710172,-1.929190934929637,-1.2304379178091123,0.7436646506531267,-0.052336934463527315,0.5120182677629713
IBM20210070,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-1.1255133618342117,-2.4391099385547226,-0.9826964122228432,2.9835697339016205,0.985134577098452,0.8223719941711267,0.8359862915753569,-1.1936938628196025,0.27746989790446747,-1.212824058436704,-0.3689450659912069,-0.5657043880122724,0.13840986975598746
IBM20210102,Mayo-Agosto 2023,Ingeniería Biomédica,2021,Egresado,-0.9125395291141003,-1.023402461633842,-0.1442005655929928,-2.3895917495304344,2.2947988020004635,-1.6214796865751022,3.1016975215300326,1.3691456571897338,-0.20070042491647358,-0.8312396747553342,-0.39090821410215565,0.8524000141822949,0.5066050818384411
IBM20210102,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Egresado,3.2561151891305777,-1.2598388943620458,0.7186401213771602,-0.6771424631903312,0.5509741467762006,1.8882714183030438,1.2110254054499312,2.159359372501695,0.7677364804141158,-1.3768103040082522,1.7058283839464963,-1.4059024854452011,0.28795485092063794
IBM20210102,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Egresado,5.886257002846913,3.2043917595198583,0.42178889282903725,1.0231516135289496,0.8518722318604878,-0.2993200497863239,-0.34002739353862593,0.08773028476861403,0.8279276888425973,0.8853492656073713,0.7371730237056019,-0.9389706380239798,1.4675220000114881
IBM20210111,Enero-Abril 2023,Ingeniería Biomédica,2021,Regular,1.31368742301024,-0.3365858322130185,-0.19572801440297566,-1.2748818349553648,1.3426585860808655,0.22442271871899722,-0.2939995110260447,0.5404686538761707,0.28765382023849284,-0.11434863850457422,0.9086080074962463,-0.7934112725730381,0.5328918739957985
IBM20210111,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-1.0322877059445639,-1.1373008633234813,-0.3350348173385683,-0.6774950081280471,-0.9556576737519944,-0.40269191506023116,-0.463687228304247,0.5358169903289585,-0.26808560100240336,-0.13618934929510554,1.132072930928517,0.20007710318185093,0.3457581659223993
IBM20210111,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,-0.1047326627843185,3.5501507691983525,-1.7042781101400628,-0.11808144437867236,1.8069634865233986,-0.4441403834627716,0.05610441321081126,-1.1161673448867264,-0.21221853581100528,-0.9355282451512478,0.6082830540036421,-0.16194608579503184,0.5724128568196011
IBM20210147,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Irregular,3.8794828419777057,-2.003916452852332,0.7916926172881049,-0.10072487401599758,-2.0106473741614566,1.1093487454372393,1.7349764921686024,0.48562296363482266,-1.7232097894308325,-0.6194530134011358,1.756433408337204,1.2065725758675452,0.8998260997291184
IBM20210147,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,8.027952285447434,0.88619248726598,-0.6805923282885561,0.2901383782689661,1.7539941997455337,-1.5614493745914177,0.6082342143265093,2.0270949285656514,0.9492622510849047,-0.3419589569467319,1.5045503978979515,-2.4694454177188097,1.238123526725476
IBM20210151,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,3.7777583000594626,4.385292548315138,-3.115330372368359,2.1582813451838385,1.1476953483462806,-0.5377189961151159,-1.8947149285946445,1.5973031858306859,-0.3000188429875366,-0.8468134928700225,0.9955813537227948,-0.14162695342546083,0.3274900987237125
IBM20210204,Enero-Abril 2023,Ingeniería Biomédica,2021,Regular,1.4666298853731299,0.13900519660356006,-0.10639912062932995,-0.05240625411906782,-1.2661681064853414,0.4710778756019503,1.1283711628043833,0.6239096298804364,-1.200998963515293,1.2051540126251585,0.2672865686597327,-0.21552422826616066,0.12646117355008538
IBM20210204,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-0.622550156007135,-3.620976468251624,-0.7322582552821562,0.728374476419788,0.697086735003392,0.7114150314655716,0.6367701873524968,-0.7531234047940432,0.10630724328979382,-1.314298266568107,-0.4836886941885045,-0.7362446578038888,0.2920488950584907
IBM20210204,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,3.7374392098243545,2.048825183166872,-1.0028052938602763,-0.05070761893970281,0.2697681337089824,-0.8108242292135229,0.2727692956744,0.3248612248801257,0.10895058627539295,0.622901787093942,-0.8870965021499622,0.43883284294565555,-0.5077880008759302
IBM20210205,Enero-Abril 2023,Ingeniería Biomédica,2021,Regular,-1.8674951646779288,1.2364082022161405,-1.2368858462756633,-0.31645923734831627,-0.8832811352746256,-0.22465925219094585,-1.0606218243657366,-0.35202950695812757,0.11835432708578228,0.5840327335735491,-0.3600142046162414,-0.5571415202793557,0.11385200023608406
IBM20210205,Mayo-Agosto 2023,Ingeniería Biomédica,2021,Regular,-1.4201416651194299,1.7330007657859674,-0.8099873467192585,-0.8493460178627268,-0.3166593753143355,0.5667899277441546,-1.0876391212552512,-1.4519849615837828,1.0967937273143233,-0.46550503289308276,-0.567649433816742,-0.6381146691245769,0.6497419403574165
IBM20210205,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-2.1716800163891086,0.06626824402547475,-1.261121468896477,-0.9725233699307303,0.9907508797476545,-0.07660028526141986,-1.6102222864257152,0.6065066083754849,-0.6841605166702118,-0.23224797292995122,-0.23605369863509243,-0.27117413823841585,0.4900347559097374
IBM20210263,Enero-Abril 2023,Ingeniería Biomédica,2021,Regular,-1.1722674425471515,0.8920801540634902,-1.2438324422532516,0.0574153002776787,-0.10889871504848055,0.28639337590310754,0.027749109052746374,-0.1581236191234008,-1.2753822518125024,-1.4526383440476693,0.14969536316167728,-0.7889337255751897,-0.3439836263677026
IBM20210294,Enero-Abril 2023,Ingeniería Biomédica,2021,Regular,-1.3638039845598162,-1.6529938161072812,-1.0775958786421942,1.4623506816721936,0.7684244973579843,-0.2968775883725247,-0.3359984490414841,-0.9686614507953146,0.46692798113533857,0.7645652079574032,0.60210415531157,0.13538824072923913,-0.21082008592863064
IBM20210294,Mayo-Agosto 2023,Ingeniería Biomédica,2021,Regular,-1.3318510760970026,0.44488048521409074,-0.6600612688974243,-0.7222057195708974,-1.5055333362148908,0.06245198399168083,0.8999369049242338,-1.1041533457114743,0.4886383790649742,-0.6043648126217276,-0.5819837900425675,-1.2698936198154724,-0.49474051555889115
IBM20210294,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-0.8016262774451197,-3.6861835069856546,-0.853146859577208,0.7190767171167699,0.7180912162130996,0.5785507564580042,0.45618942327973355,-0.782997902830799,-0.46668624737851144,-0.44051618774604306,0.33183001846679455,-0.5446686580232717,-0.24575250646753585
IBM20210294,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Regular,-1.619910126242683,2.6221768791214513,0.3985756637829865,-0.09278599300478015,-0.7946786089208867,0.8584827525378224,1.1692088998021661,-0.76675821005489,1.2461056204073213,0.19330079362998864,0.39507338909006906,0.9823877439752268,-0.6966363668935245
IBM20210298,Enero-Abril 2023,Ingeniería Biomédica,2021,Irregular,1.992633773306432,0.20686233357126863,-1.0683946188684836,-0.13067111700308057,0.20996553799606038,1.2604825503278534,0.7791732321037191,1.2368568024024493,-1.0160180899249578,-0.5767346368148799,-0.015599082083090129,0.2734762763970203,0.08132869611107556
IBM20210310,Mayo-Agosto 2023,Ingeniería Biomédica,2021,Irregular,-1.4673552458723218,-0.08009208516728487,-1.6575879406202105,-0.5991289616475427,-1.0090123312968553,0.5122185063937181,0.4789276539539683,2.086798010602181,-0.7711959460048823,1.8259724245637694,-0.9838649538837332,0.47407871416556396,-0.30088461345416584
IBM20210310,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,-0.15231383321765324,2.903912344173685,-2.132225299884354,1.3066475448445602,-2.2073009738499514,0.6442173451626955,-0.7743732141396759,-0.05105640237819722,-0.342656282880799,0.983671431100242,0.0798303725746278,-0.08917566744841904,0.7446719112840842
IBM20210325,Enero-Abril 2023,Ingeniería Biomédica,2021,Regular,-2.348059373825941,-0.6753096529858885,-0.2653351344769688,-2.143354283799465,1.2024833547042357,0.686263336536014,0.008513451796562816,0.6569719386086864,-0.317193852527705,0.35433327538049236,-1.0179101639557824,0.050784549562224494,0.25990916863571917
IBM20210325,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-1.741118343135725,-1.1268191811184067,-0.6121648767754767,-1.537556997204684,0.7552631619328823,0.993038025720366,-0.7407848390272558,1.1083583869583449,-1.8335534583678896,1.1459880935020663,0.35150957277719497,0.19072919302774274,-0.026037212333559115
IBM20210325,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,-0.9881319609763897,2.0884409678890967,-0.8667911407890795,-0.6195228449286022,-0.02723724195646579,2.1533537154517637,-0.07120018246375233,-0.23940230513951208,0.36932832241117053,0.5885912829816058,0.05412790416673189,1.445926796518273,-0.6054466616425678
IBM20210330,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-1.0731918098207578,-3.022612432233468,-0.4187432990819124,1.438147284832788,-0.11155776574344448,0.46987003664436716,0.8978243294011907,-0.1999066576461217,-0.375023077331754,0.44883560679432616,0.32013604306661847,-0.10666403802373639,-0.02511635889548306
IBM20210330,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,9.537570793056776,2.052725716337586,-0.7000881080304439,0.8754674283361786,2.3173323430639052,0.378199583946185,-0.3433502477628973,1.8021429439383665,-1.7726853127885092,1.28314521853987,-1.061826050555847,1.145839445960133,-0.6955429266005969
IBM20210335,Septiembre-Diciembre 2022,Ingeniería Biomédica,2021,Regular,-1.1770574714406932,-3.0307203299481733,-0.788725183474285,1.4088698436636635,-0.05320686560369416,-0.6395589156518737,0.15272962850903116,-0.2602059859956837,1.0467228185467494,-0.009275301569214287,0.6284370976916089,0.2638916110000074,-0.4389339683235554
IBM20210335,Septiembre-Diciembre 2023,Ingeniería Biomédica,2021,Irregular,-0.6991495934624351,1.0432583501925248,-1.7672389878081125,-0.10374517022007623,-0.7995255080971003,-0.3300716127070225,-0.04011118088680835,0.3611301248520029,0.08124792266176302,0.45787799016419056,0.701383064423878,0.5619788334486894,-0.14381012434480173
IBM20220096,Mayo-Agosto 2023,Ingeniería Biomédica,2022,Regular,-2.845947952604766,0.5313041302307866,-0.010702926273148953,-0.6427823160253746,-0.5499162141190085,-0.5497253447295969,0.6831868198593922,0.5887167500574544,0.4082269822174542,-0.2599775403682715,-1.73382663596057,-0.8052379900808833,-0.5396736813814557
IBM20220096,Septiembre-Diciembre 2022,Ingeniería Biomédica,2022,Regular,-2.2142818995182263,-1.352699708047124,0.26790068423520313,-1.4109250452363218,0.6417354271498451,-0.21516363563453786,-1.6400216787149933,0.9932937791948037,-0.5867966228706085,0.6516940693227667,0.5830862379429985,0.35783884388880877,-0.1425798855386886
IBM20220096,Septiembre-Diciembre 2023,Ingeniería Biomédica,2022,Regular,-1.7279563542209304,-0.335614948862975,0.030009948134787374,-2.126669614179752,0.7779175532911763,0.12376907976758292,-1.4360315605223049,-1.0085573832363406,0.08455903115020191,0.5507716612449202,-0.4233221915610339,-0.6644197985874537,0.7888424952852101
